season_start,team,player,player_key,position,minutes,goals,assists,market_value_eur,importance
2012,Reading,Ian Harte,ian harte,Defender,1360,0,4,250000.0,0.166
2012,Reading,Jason Roberts,jason roberts,Attack,708,0,1,250000.0,0.086
2012,Southampton,Nathaniel Clyne,nathaniel clyne,Defender,3021,1,3,5000000.0,0.848
2012,Southampton,Rickie Lambert,rickie lambert,Attack,3131,15,7,3500000.0,0.814
2012,Southampton,Maya Yoshida,maya yoshida,Defender,2852,0,0,4500000.0,0.813
2012,Southampton,Gastón Ramírez,gaston ramirez,Midfield,1687,5,3,13000000.0,0.81
2012,Southampton,Morgan Schneiderlin,morgan schneiderlin,Midfield,3209,5,1,3000000.0,0.803
2012,Southampton,Jay Rodríguez,jay rodriguez,Attack,2181,6,8,6500000.0,0.779
2012,Southampton,Adam Lallana,adam lallana,Midfield,2239,3,6,5500000.0,0.763
2012,Southampton,Luke Shaw,luke shaw,Defender,1951,0,0,4500000.0,0.701
2012,Southampton,Steven Davis,steven davis,Midfield,2073,2,2,4000000.0,0.7
2012,Southampton,Jack Cork,jack cork,Midfield,2430,0,1,2500000.0,0.681
2012,Southampton,José Fonte,jose fonte,Defender,2314,2,1,2500000.0,0.667
2012,Southampton,Jason Puncheon,jason puncheon,Midfield,2066,5,6,2000000.0,0.606
2012,Southampton,Jos Hooiveld,jos hooiveld,Defender,2032,0,0,1750000.0,0.584
2012,Southampton,Danny Fox,danny fox,Defender,1216,1,1,2500000.0,0.53
2012,Southampton,Artur Boruc,artur boruc,Goalkeeper,1755,0,0,1500000.0,0.528
2012,Southampton,Paulo Gazzaniga,paulo gazzaniga,Goalkeeper,810,0,0,3000000.0,0.504
2012,Southampton,Billy Sharp,billy sharp,Attack,18,0,0,4500000.0,0.46
2012,Southampton,Emmanuel Mayuka,emmanuel mayuka,Attack,223,0,1,3000000.0,0.431
2012,Southampton,Guly,guly,Midfield,758,0,2,1500000.0,0.404
2012,Southampton,James Ward-Prowse,james ward prowse,Midfield,483,0,1,1000000.0,0.315
2012,Southampton,Richard Chaplow,richard chaplow,Midfield,52,0,0,750000.0,0.223
2012,Southampton,Steve De Ridder,steve de ridder,Midfield,49,0,0,750000.0,0.223
2012,Southampton,Frazer Richardson,frazer richardson,Defender,167,0,0,500000.0,0.183
2012,Southampton,Kelvin Davis,kelvin davis,Goalkeeper,855,0,0,250000.0,0.175
2012,Southampton,Ben Reeves,ben reeves,Midfield,25,0,0,150000.0,0.003
2012,Stoke City,Ryan Shawcross,ryan shawcross,Defender,3330,1,4,10000000.0,0.989
2012,Stoke City,Robert Huth,robert huth,Defender,3150,1,0,8500000.0,0.936
2012,Stoke City,Steven Nzonzi,steven nzonzi,Midfield,3109,1,1,7000000.0,0.892
2012,Stoke City,Jonathan Walters,jonathan walters,Attack,3310,8,3,5500000.0,0.867
2012,Stoke City,Asmir Begovic,asmir begovic,Goalkeeper,3420,0,0,5000000.0,0.861
2012,Stoke City,Geoff Cameron,geoff cameron,Defender,2637,0,2,5000000.0,0.77
2012,Stoke City,Glenn Whelan,glenn whelan,Midfield,2591,0,4,5000000.0,0.764
2012,Stoke City,Peter Crouch,peter crouch,Attack,2333,7,6,5000000.0,0.734
2012,Stoke City,Charlie Adam,charlie adam,Midfield,1770,3,6,5000000.0,0.668
2012,Stoke City,Marc Wilson,marc wilson,Defender,1491,0,0,5000000.0,0.636
2012,Stoke City,Andy Wilkinson,andy wilkinson,Defender,1730,0,0,3500000.0,0.592
2012,Stoke City,Kenwyne Jones,kenwyne jones,Attack,1041,3,2,5000000.0,0.583
2012,Stoke City,Michael Kightly,michael kightly,Attack,1194,3,0,4500000.0,0.58
2012,Stoke City,Ryan Shotton,ryan shotton,Defender,1821,0,1,2500000.0,0.535
2012,Stoke City,Matthew Etherington,matthew etherington,Midfield,1726,0,0,2500000.0,0.524
2012,Stoke City,Wilson Palacios,wilson palacios,Midfield,46,0,0,5500000.0,0.486
2012,Stoke City,Dean Whitehead,dean whitehead,Midfield,1393,1,0,2500000.0,0.485
2012,Stoke City,Cameron Jerome,cameron jerome,Attack,1108,3,3,2500000.0,0.452
2012,Stoke City,Jermaine Pennant,jermaine pennant,Attack,65,0,0,3500000.0,0.397
2012,Stoke City,Brek Shea,brek shea,Midfield,90,0,0,3000000.0,0.369
2012,Stoke City,Maurice Edu,maurice edu,Midfield,10,0,0,1500000.0,0.221
2012,Stoke City,Matthew Upson,matthew upson,Defender,90,1,0,1250000.0,0.194
2012,Stoke City,Michael Owen,michael owen,Attack,94,1,0,1000000.0,0.15
2012,Stoke City,Rory Delap,rory delap,Midfield,10,0,0,500000.0,0.001
2012,Sunderland,Adam Johnson,adam johnson,Attack,2939,5,9,15000000.0,0.944
2012,Sunderland,Steven Fletcher,steven fletcher,Attack,2370,11,3,15000000.0,0.877
2012,Sunderland,Stéphane Sessègnon,stephane sessegnon,Midfield,2897,7,6,10000000.0,0.858
2012,Sunderland,Simon Mignolet,simon mignolet,Goalkeeper,3420,0,0,5500000.0,0.799
2012,Sunderland,Sebastian Larsson,sebastian larsson,Midfield,2995,1,5,7000000.0,0.798
2012,Sunderland,Craig Gardner,craig gardner,Midfield,2832,6,2,7500000.0,0.792
2012,Sunderland,Jack Colback,jack colback,Midfield,2814,0,0,6000000.0,0.746
2012,Sunderland,James McClean,james mcclean,Midfield,2333,2,4,6000000.0,0.689
2012,Sunderland,Danny Rose,danny rose,Defender,2221,1,1,5000000.0,0.64
2012,Sunderland,John O'Shea,john o shea,Defender,2993,2,3,3000000.0,0.628
2012,Sunderland,Danny Graham,danny graham,Attack,1851,3,4,4000000.0,0.552
2012,Sunderland,Carlos Cuéllar,carlos cuellar,Defender,2258,1,1,3000000.0,0.542
2012,Sunderland,Alfred N'Diaye,alfred n diaye,Midfield,1297,0,1,4500000.0,0.511
2012,Sunderland,Lee Cattermole,lee cattermole,Midfield,664,0,0,5500000.0,0.477
2012,Sunderland,Phil Bardsley,phil bardsley,Defender,984,1,0,4000000.0,0.45
2012,Sunderland,Connor Wickham,connor wickham,Attack,439,0,0,5000000.0,0.431
2012,Sunderland,Fraizer Campbell,fraizer campbell,Attack,256,1,0,3500000.0,0.338
2012,Sunderland,Titus Bramble,titus bramble,Defender,1181,0,0,2000000.0,0.335
2012,Sunderland,David Vaughan,david vaughan,Midfield,721,1,0,2500000.0,0.325
2012,Sunderland,Ahmed Elmohamady,ahmed elmohamady,Defender,22,0,0,3000000.0,0.28
2012,Sunderland,Kader Mangane,kader mangane,Defender,19,0,0,3000000.0,0.28
2012,Sunderland,Matthew Kilgallon,matthew kilgallon,Defender,512,0,0,1500000.0,0.199
2012,Sunderland,James McFadden,james mcfadden,Attack,35,0,0,1500000.0,0.143
2012,Sunderland,Louis Saha,louis saha,Attack,184,0,0,1250000.0,0.124
2012,Sunderland,David Meyler,david meyler,Midfield,64,0,0,750000.0,0.007
2012,Swansea City,Michu,michu,Attack,3012,18,3,13000000.0,0.962
2012,Swansea City,Ashley Williams,ashley williams,Defender,3330,0,0,6000000.0,0.858
2012,Swansea City,Jonathan de Guzmán,jonathan de guzman,Midfield,2855,5,6,8000000.0,0.854
2012,Swansea City,Michel Vorm,michel vorm,Goalkeeper,2311,0,0,8500000.0,0.799
2012,Swansea City,Pablo Hernández,pablo hernandez,Midfield,2200,3,8,8000000.0,0.775
2012,Swansea City,Sung-yueng Ki,sung yueng ki,Midfield,2041,0,3,7000000.0,0.731
2012,Swansea City,Leon Britton,leon britton,Midfield,2532,0,0,4500000.0,0.709
2012,Swansea City,Wayne Routledge,wayne routledge,Attack,2524,5,7,4500000.0,0.708
2012,Swansea City,Chico Flores,chico flores,Defender,2240,0,0,5000000.0,0.693
2012,Swansea City,Nathan Dyer,nathan dyer,Attack,2307,3,5,4500000.0,0.682
2012,Swansea City,Ángel Rangel,angel rangel,Defender,2750,3,1,3000000.0,0.66
2012,Swansea City,Ben Davies,ben davies,Defender,3049,1,2,1500000.0,0.569
2012,Swansea City,Neil Taylor,neil taylor,Defender,278,0,0,3000000.0,0.363
2012,Swansea City,Roland Lamah,roland lamah,Attack,152,0,0,2500000.0,0.315
2012,Swansea City,Itay Shechter,itay shechter,Attack,623,1,1,1500000.0,0.277
2012,Swansea City,Kemy Agustien,kemy agustien,Midfield,566,0,1,1500000.0,0.27
2012,Swansea City,Dwight Tiendalli,dwight tiendalli,Defender,1013,1,0,1000000.0,0.249
2012,Swansea City,Gerhard Tremmel,gerhard tremmel,Goalkeeper,1109,0,0,750000.0,0.208
2012,Swansea City,Luke Moore,luke moore,Attack,513,3,2,1000000.0,0.189
2012,Swansea City,Kyle Bartley,kyle bartley,Defender,147,0,0,1000000.0,0.145
2012,Swansea City,Garry Monk,garry monk,Defender,939,0,0,500000.0,0.113
2012,Swansea City,Alan Tate,alan tate,Defender,162,0,0,500000.0,0.019
2012,Swansea City,Mark Gower,mark gower,Midfield,6,0,0,500000.0,0.001
2012,Tottenham Hotspur,Gareth Bale,gareth bale,Attack,2925,21,8,42000000.0,0.97
2012,Tottenham Hotspur,Jan Vertonghen,jan vertonghen,Defender,3060,5,3,19000000.0,0.86
2012,Tottenham Hotspur,Kyle Walker,kyle walker,Defender,3160,0,5,16000000.0,0.845
2012,Tottenham Hotspur,Aaron Lennon,aaron lennon,Attack,2837,4,8,16000000.0,0.804
2012,Tottenham Hotspur,Mousa Dembélé,mousa dembele,Midfield,2386,1,3,21000000.0,0.791
2012,Tottenham Hotspur,Hugo Lloris,hugo lloris,Goalkeeper,2430,0,0,15000000.0,0.742
2012,Tottenham Hotspur,Jermain Defoe,jermain defoe,Attack,2412,11,4,10000000.0,0.675
2012,Tottenham Hotspur,Clint Dempsey,clint dempsey,Attack,1999,7,4,11500000.0,0.645
2012,Tottenham Hotspur,Sandro,sandro,Midfield,1777,1,2,11500000.0,0.617
2012,Tottenham Hotspur,Emmanuel Adebayor,emmanuel adebayor,Attack,1598,5,2,13000000.0,0.614
2012,Tottenham Hotspur,Michael Dawson,michael dawson,Defender,2011,1,1,9000000.0,0.607
2012,Tottenham Hotspur,Benoît Assou-Ekotto,benoit assou ekotto,Defender,1140,1,0,12500000.0,0.55
2012,Tottenham Hotspur,Rafael van der Vaart,rafael van der vaart,Midfield,84,0,0,24500000.0,0.524
2012,Tottenham Hotspur,Scott Parker,scott parker,Midfield,1366,0,3,8000000.0,0.507
2012,Tottenham Hotspur,Steven Caulker,steven caulker,Defender,1575,2,2,6500000.0,0.5
2012,Tottenham Hotspur,Gylfi Sigurdsson,gylfi sigurdsson,Midfield,1223,3,4,8000000.0,0.489
2012,Tottenham Hotspur,Lewis Holtby,lewis holtby,Midfield,508,0,2,11000000.0,0.449
2012,Tottenham Hotspur,Younès Kaboul,younes kaboul,Defender,90,0,0,15000000.0,0.446
2012,Tottenham Hotspur,Tom Huddlestone,tom huddlestone,Midfield,1032,0,4,5500000.0,0.404
2012,Tottenham Hotspur,Kyle Naughton,kyle naughton,Defender,1061,0,1,5000000.0,0.393
2012,Tottenham Hotspur,Jake Livermore,jake livermore,Midfield,416,0,0,2500000.0,0.2
2012,Tottenham Hotspur,William Gallas,william gallas,Defender,1526,1,0,1000000.0,0.193
2012,Tottenham Hotspur,Brad Friedel,brad friedel,Goalkeeper,990,0,0,1000000.0,0.125
2012,Tottenham Hotspur,Tom Carroll,tom carroll,Midfield,75,0,1,1000000.0,0.009
2012,West Bromwich Albion,Romelu Lukaku,romelu lukaku,Attack,2004,17,7,19000000.0,0.847
2012,West Bromwich Albion,Jonas Olsson,jonas olsson,Defender,3240,0,1,5000000.0,0.78
2012,West Bromwich Albion,James Morrison,james morrison,Midfield,2846,5,7,6500000.0,0.774
2012,West Bromwich Albion,Youssouf Mulumbu,youssouf mulumbu,Midfield,2516,2,2,6000000.0,0.72
2012,West Bromwich Albion,Ben Foster,ben foster,Goalkeeper,2700,0,0,5000000.0,0.713
2012,West Bromwich Albion,Chris Brunt,chris brunt,Midfield,2181,2,7,6000000.0,0.679
2012,West Bromwich Albion,Shane Long,shane long,Attack,2158,8,5,6000000.0,0.676
2012,West Bromwich Albion,Claudio Yacob,claudio yacob,Midfield,2480,0,0,4500000.0,0.669
2012,West Bromwich Albion,Gareth McAuley,gareth mcauley,Defender,3240,3,3,1500000.0,0.581
2012,West Bromwich Albion,Liam Ridgewell,liam ridgewell,Defender,2484,0,2,2500000.0,0.572
2012,West Bromwich Albion,Billy Jones,billy jones,Defender,2210,1,3,2500000.0,0.538
2012,West Bromwich Albion,Peter Odemwingie,peter odemwingie,Attack,1274,5,3,5000000.0,0.537
2012,West Bromwich Albion,Graham Dorrans,graham dorrans,Midfield,1760,1,3,2000000.0,0.446
2012,West Bromwich Albion,Goran Popov,goran popov,Defender,888,0,1,3000000.0,0.405
2012,West Bromwich Albion,Markus Rosenberg,markus rosenberg,Attack,546,0,2,2500000.0,0.333
2012,West Bromwich Albion,Boaz Myhill,boaz myhill,Goalkeeper,720,0,0,2000000.0,0.318
2012,West Bromwich Albion,Gabriel Tamas,gabriel tamas,Defender,632,0,0,2000000.0,0.307
2012,West Bromwich Albion,Jerome Thomas,jerome thomas,Attack,404,0,0,2000000.0,0.279
2012,West Bromwich Albion,Zoltán Gera,zoltan gera,Midfield,1127,4,1,1000000.0,0.253
2012,West Bromwich Albion,Steven Reid,steven reid,Defender,907,0,0,1000000.0,0.226
2012,West Bromwich Albion,Marc-Antoine Fortuné,marc antoine fortune,Attack,823,2,2,1000000.0,0.216
2012,West Bromwich Albion,Gonzalo Jara,gonzalo jara,Defender,45,0,1,1750000.0,0.212
2012,West Bromwich Albion,Craig Dawson,craig dawson,Defender,90,0,0,1500000.0,0.192
2012,West Bromwich Albion,George Thorne,george thorne,Midfield,230,0,0,500000.0,0.028
2012,West Ham United,Winston Reid,winston reid,Defender,3145,1,1,6000000.0,0.872
2012,West Ham United,Kevin Nolan,kevin nolan,Midfield,2987,10,2,6000000.0,0.853
2012,West Ham United,Matt Jarvis,matt jarvis,Attack,2565,2,2,8000000.0,0.85
2012,West Ham United,Mohamed Diamé,mohamed diame,Midfield,2606,3,0,7500000.0,0.844
2012,West Ham United,Andy Carroll,andy carroll,Attack,1954,7,4,11000000.0,0.829
2012,West Ham United,Mark Noble,mark noble,Midfield,2286,4,4,8000000.0,0.817
2012,West Ham United,James Collins,james collins,Defender,2494,0,2,3500000.0,0.71
2012,West Ham United,James Tomkins,james tomkins,Defender,1732,1,1,5500000.0,0.693
2012,West Ham United,Joey O'Brien,joey o brien,Defender,2723,2,3,2500000.0,0.684
2012,West Ham United,Jussi Jääskeläinen,jussi jaaskelainen,Goalkeeper,3420,0,0,1000000.0,0.62
2012,West Ham United,Ricardo Vaz Tê,ricardo vaz te,Attack,1608,3,4,3000000.0,0.582
2012,West Ham United,Carlton Cole,carlton cole,Attack,1364,2,2,3500000.0,0.578
2012,West Ham United,Matthew Taylor,matthew taylor,Midfield,1372,1,5,3000000.0,0.554
2012,West Ham United,Gary O'Neil,gary o neil,Midfield,1441,1,3,2500000.0,0.534
2012,West Ham United,Joe Cole,joe cole,Midfield,786,3,1,4000000.0,0.532
2012,West Ham United,Guy Demel,guy demel,Defender,2477,0,2,1000000.0,0.51
2012,West Ham United,Modibo Maïga,modibo maiga,Attack,409,2,2,4500000.0,0.506
2012,West Ham United,Jack Collison,jack collison,Midfield,629,2,0,3500000.0,0.492
2012,West Ham United,Marouane Chamakh,marouane chamakh,Attack,152,0,0,3500000.0,0.436
2012,West Ham United,Yossi Benayoun,yossi benayoun,Attack,367,0,1,2500000.0,0.408
2012,West Ham United,George McCartney,george mccartney,Defender,879,0,2,1500000.0,0.387
2012,West Ham United,Emanuel Pogatetz,emanuel pogatetz,Defender,149,0,0,2500000.0,0.383
2012,West Ham United,Alou Diarra,alou diarra,Midfield,139,0,0,2500000.0,0.381
2012,West Ham United,Jordan Spence,jordan spence,Defender,22,0,0,500000.0,0.112
2012,West Ham United,Dan Potts,dan potts,Defender,111,0,0,250000.0,0.013
2012,West Ham United,Rob Hall,rob hall,Attack,12,0,0,250000.0,0.001
2012,Wigan Athletic,James McCarthy,james mccarthy,Midfield,3375,3,2,6500000.0,1.0
2012,Wigan Athletic,Arouna Koné,arouna kone,Attack,2931,11,5,5000000.0,0.899
2012,Wigan Athletic,Jean Beausejour,jean beausejour,Defender,2784,1,9,5500000.0,0.899
2012,Wigan Athletic,Maynor Figueroa,maynor figueroa,Defender,2815,1,1,4500000.0,0.866
2012,Wigan Athletic,Ali Al-Habsi,ali al habsi,Goalkeeper,2610,0,0,5000000.0,0.861
2012,Wigan Athletic,Shaun Maloney,shaun maloney,Midfield,2946,6,9,3000000.0,0.807
2012,Wigan Athletic,Iván Ramis,ivan ramis,Defender,1399,2,0,6000000.0,0.751
2012,Wigan Athletic,James McArthur,james mcarthur,Midfield,2408,3,2,3000000.0,0.743
2012,Wigan Athletic,Franco Di Santo,franco di santo,Attack,2133,5,5,3500000.0,0.739
2012,Wigan Athletic,Gary Caldwell,gary caldwell,Defender,2085,1,1,3000000.0,0.705
2012,Wigan Athletic,Jordi Gómez,jordi gomez,Midfield,1518,3,1,3500000.0,0.666
2012,Wigan Athletic,Emmerson Boyce,emmerson boyce,Defender,3145,4,0,1000000.0,0.628
2012,Wigan Athletic,Ángelo Henríquez,angelo henriquez,Attack,46,1,0,4000000.0,0.516
2012,Wigan Athletic,Antolín Alcaraz,antolin alcaraz,Defender,690,0,0,2500000.0,0.506
2012,Wigan Athletic,Ronnie Stam,ronnie stam,Defender,1012,0,1,2000000.0,0.503
2012,Wigan Athletic,Mauro Boselli,mauro boselli,Attack,131,0,0,3500000.0,0.502
2012,Wigan Athletic,Joel Robles,joel robles,Goalkeeper,810,0,0,2000000.0,0.479
2012,Wigan Athletic,Paul Scharner,paul scharner,Midfield,1260,0,1,1500000.0,0.479
2012,Wigan Athletic,Ryo Miyaichi,ryo miyaichi,Attack,50,0,0,3000000.0,0.464
2012,Wigan Athletic,Ben Watson,ben watson,Midfield,623,1,2,2000000.0,0.457
2012,Wigan Athletic,David Jones,david jones,Midfield,808,0,0,1500000.0,0.426
2012,Wigan Athletic,Callum McManaman,callum mcmanaman,Attack,636,2,2,1500000.0,0.405
2012,Wigan Athletic,Róger Espinoza,roger espinoza,Midfield,608,1,2,1000000.0,0.327
2012,Wigan Athletic,Fraser Fyvie,fraser fyvie,Midfield,21,0,0,1000000.0,0.258
2012,Wigan Athletic,Adrián López,adrian lopez,Defender,356,0,0,500000.0,0.17
2012,Wigan Athletic,Román Golobart,roman golobart,Defender,213,0,0,250000.0,0.025
2013,Arsenal,Olivier Giroud,olivier giroud,Attack,3083,16,9,20000000.0,0.867
2013,Arsenal,Wojciech Szczesny,wojciech szczesny,Goalkeeper,3330,0,0,15000000.0,0.864
2013,Arsenal,Per Mertesacker,per mertesacker,Defender,3150,2,1,18000000.0,0.863
2013,Arsenal,Mesut Özil,mesut ozil,Midfield,2149,5,10,50000000.0,0.858
2013,Arsenal,Santi Cazorla,santi cazorla,Midfield,2597,4,8,30000000.0,0.854
2013,Arsenal,Laurent Koscielny,laurent koscielny,Defender,2741,2,0,18000000.0,0.814
2013,Arsenal,Bacary Sagna,bacary sagna,Defender,3061,1,4,12000000.0,0.806
2013,Arsenal,Jack Wilshere,jack wilshere,Midfield,1720,3,5,33000000.0,0.76
2013,Arsenal,Aaron Ramsey,aaron ramsey,Midfield,1764,10,9,20000000.0,0.708
2013,Arsenal,Kieran Gibbs,kieran gibbs,Defender,2054,0,1,13000000.0,0.694
2013,Arsenal,Mikel Arteta,mikel arteta,Midfield,2407,2,0,8000000.0,0.682
2013,Arsenal,Lukas Podolski,lukas podolski,Attack,1172,8,4,23000000.0,0.653
2013,Arsenal,Theo Walcott,theo walcott,Attack,859,5,5,27000000.0,0.633
2013,Arsenal,Mathieu Flamini,mathieu flamini,Midfield,1606,2,0,9000000.0,0.599
2013,Arsenal,Nacho Monreal,nacho monreal,Defender,1179,0,1,11000000.0,0.57
2013,Arsenal,Thomas Vermaelen,thomas vermaelen,Defender,782,0,1,14000000.0,0.55
2013,Arsenal,Alex Oxlade-Chamberlain,alex oxlade chamberlain,Midfield,523,2,3,17000000.0,0.541
2013,Arsenal,Carl Jenkinson,carl jenkinson,Defender,801,1,2,6000000.0,0.456
2013,Arsenal,Tomas Rosicky,tomas rosicky,Midfield,1572,2,1,2000000.0,0.424
2013,Arsenal,Serge Gnabry,serge gnabry,Attack,464,1,1,4000000.0,0.37
2013,Arsenal,Nicklas Bendtner,nicklas bendtner,Attack,157,2,0,4000000.0,0.333
2013,Arsenal,Kim Källström,kim kallstrom,Midfield,128,0,0,2500000.0,0.276
2013,Arsenal,Lukasz Fabianski,lukasz fabianski,Goalkeeper,90,0,0,2000000.0,0.246
2013,Arsenal,Yaya Sanogo,yaya sanogo,Attack,71,0,0,2000000.0,0.244
2013,Arsenal,Ryo Miyaichi,ryo miyaichi,Attack,17,0,0,2000000.0,0.238
2013,Arsenal,Abou Diaby,abou diaby,Midfield,16,0,0,2000000.0,0.237
2013,Arsenal,Chuba Akpom,chuba akpom,Attack,1,0,0,250000.0,0.0
2013,Aston Villa,Christian Benteke,christian benteke,Attack,2128,10,2,18000000.0,0.849
2013,Aston Villa,Brad Guzan,brad guzan,Goalkeeper,3420,0,1,5000000.0,0.82
2013,Aston Villa,Fabian Delph,fabian delph,Midfield,3003,3,3,5000000.0,0.772
2013,Aston Villa,Ron Vlaar,ron vlaar,Defender,2805,0,1,5000000.0,0.748
2013,Aston Villa,Gabriel Agbonlahor,gabriel agbonlahor,Attack,2446,4,6,6500000.0,0.743
2013,Aston Villa,Ashley Westwood,ashley westwood,Midfield,3081,3,2,3500000.0,0.731
2013,Aston Villa,Andreas Weimann,andreas weimann,Attack,2660,5,4,4000000.0,0.7
2013,Aston Villa,Ciaran Clark,ciaran clark,Defender,2202,0,0,4000000.0,0.647
2013,Aston Villa,Leandro Bacuna,leandro bacuna,Midfield,2594,5,1,2500000.0,0.626
2013,Aston Villa,Ryan Bertrand,ryan bertrand,Defender,1455,0,0,6000000.0,0.616
2013,Aston Villa,Nathan Baker,nathan baker,Defender,2478,0,0,2500000.0,0.613
2013,Aston Villa,Karim El Ahmadi,karim el ahmadi,Midfield,2187,2,1,2500000.0,0.579
2013,Aston Villa,Matthew Lowton,matthew lowton,Defender,1663,0,3,3000000.0,0.543
2013,Aston Villa,Libor Kozak,libor kozak,Attack,781,4,0,6000000.0,0.537
2013,Aston Villa,Antonio Luna,antonio luna,Defender,1381,1,0,2000000.0,0.453
2013,Aston Villa,Marc Albrighton,marc albrighton,Midfield,967,0,4,2500000.0,0.436
2013,Aston Villa,Jores Okore,jores okore,Defender,167,0,0,4000000.0,0.409
2013,Aston Villa,Aleksandar Tonev,aleksandar tonev,Attack,597,0,0,2000000.0,0.362
2013,Aston Villa,Yacouba Sylla,yacouba sylla,Midfield,548,0,0,2000000.0,0.356
2013,Aston Villa,Grant Holt,grant holt,Attack,376,1,0,2000000.0,0.336
2013,Aston Villa,Chris Herd,chris herd,Midfield,171,0,0,2000000.0,0.312
2013,Aston Villa,Nicklas Helenius,nicklas helenius,Attack,50,0,0,2000000.0,0.298
2013,Aston Villa,Joe Bennett,joe bennett,Defender,243,0,0,1500000.0,0.28
2013,Aston Villa,Jordan Bowery,jordan bowery,Attack,234,0,1,1000000.0,0.222
2013,Aston Villa,Callum Robinson,callum robinson,Attack,46,0,0,250000.0,0.005
2013,Aston Villa,Jack Grealish,jack grealish,Attack,2,0,0,250000.0,0.0
2013,Cardiff City,Steven Caulker,steven caulker,Defender,3420,5,0,7500000.0,0.939
2013,Cardiff City,Gary Medel,gary medel,Midfield,2873,0,1,11000000.0,0.936
2013,Cardiff City,Fraizer Campbell,fraizer campbell,Attack,2775,6,5,4000000.0,0.764
2013,Cardiff City,David Marshall,david marshall,Goalkeeper,3330,0,0,2500000.0,0.755
2013,Cardiff City,Kévin Théophile-Catherine,kevin theophile catherine,Defender,2356,0,0,3500000.0,0.694
2013,Cardiff City,Peter Whittingham,peter whittingham,Midfield,2661,3,6,2500000.0,0.676
2013,Cardiff City,Jordon Mutch,jordon mutch,Midfield,2264,7,6,3000000.0,0.659
2013,Cardiff City,Ben Turner,ben turner,Defender,2721,0,1,2000000.0,0.648
2013,Cardiff City,Wilfried Zaha,wilfried zaha,Attack,611,0,1,8000000.0,0.621
2013,Cardiff City,Aron Gunnarsson,aron gunnarsson,Midfield,1540,1,2,3000000.0,0.574
2013,Cardiff City,Andreas Cornelius,andreas cornelius,Attack,107,0,0,8500000.0,0.572
